[INFO] [launch]: All log files can be found below /home/booster/.ros/log/2025-11-14-13-46-50-942936-robot-7802
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [game_controller_node-1]: process started with pid [7815]
[game_controller_node-1] [INFO] [1763099264.408937568] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=145
[game_controller_node-1] [INFO] [1763099264.923809984] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=146
[game_controller_node-1] [INFO] [1763099265.434134272] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=147
[game_controller_node-1] [INFO] [1763099265.944326304] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=148
[game_controller_node-1] [INFO] [1763099266.866096704] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=150
[game_controller_node-1] [INFO] [1763099267.381394784] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=151
[game_controller_node-1] [INFO] [1763099267.890183808] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=152
[game_controller_node-1] [INFO] [1763099268.404481376] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=153
[game_controller_node-1] [INFO] [1763099268.913734816] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=154
[game_controller_node-1] [INFO] [1763099269.428378496] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=155
[game_controller_node-1] [INFO] [1763099269.938388064] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=156
[game_controller_node-1] [INFO] [1763099270.862190400] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=158
[game_controller_node-1] [INFO] [1763099271.372655488] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=159
[game_controller_node-1] [INFO] [1763099271.884111104] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=160
[game_controller_node-1] [INFO] [1763099272.396551072] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=161
[game_controller_node-1] [INFO] [1763099272.907583968] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=162
[game_controller_node-1] [INFO] [1763099273.931226400] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=164
[game_controller_node-1] [INFO] [1763099274.955108576] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=166
[game_controller_node-1] [INFO] [1763099275.879587520] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=168
[game_controller_node-1] [INFO] [1763099276.389781216] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=169
[game_controller_node-1] [INFO] [1763099276.902108384] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=170
[game_controller_node-1] [INFO] [1763099277.413491680] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=171
[game_controller_node-1] [INFO] [1763099277.925496864] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=172
[game_controller_node-1] [INFO] [1763099278.949195648] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=174
[game_controller_node-1] [INFO] [1763099279.359960640] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=175
[game_controller_node-1] [INFO] [1763099279.870979264] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=176
[game_controller_node-1] [INFO] [1763099280.384130624] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=177
[game_controller_node-1] [INFO] [1763099280.895797760] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=178
[game_controller_node-1] [INFO] [1763099281.919830016] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=180
